Cuvant: ~If~; Parti-Intrari: ~interjectie/prepozitie/conjunctie-469~
Cuvant: ~wedged~; Parti-Intrari: ~verb-1~
Cuvant: ~chairs~; Parti-Intrari: ~substantiv-12~
Cuvant: ~4:30~; Parti-Intrari: ~substantiv-1~
Cuvant: ~short-skirted~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~flapped~; Parti-Intrari: ~verb-4~
Cuvant: ~bouffant~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~coiffure~; Parti-Intrari: ~substantiv-1~
Cuvant: ~fortunately~; Parti-Intrari: ~adverb-3~
Cuvant: ~combed~; Parti-Intrari: ~verb-1~
Cuvant: ~brisk~; Parti-Intrari: ~adjectiv-4~
Cuvant: ~breeze~; Parti-Intrari: ~substantiv-12~
Cuvant: ~blowing~; Parti-Intrari: ~verb-12~
Cuvant: ~encroaching~; Parti-Intrari: ~verb-2~
Cuvant: ~photographer~; Parti-Intrari: ~substantiv-4~
Cuvant: ~dared~; Parti-Intrari: ~verb-7~
Cuvant: ~throne~; Parti-Intrari: ~substantiv-3~
Cuvant: ~unbidden~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~unsheathe~; Parti-Intrari: ~verb-1~
Cuvant: ~mm.~; Parti-Intrari: ~substantiv-1~
Cuvant: ~lenses~; Parti-Intrari: ~substantiv-4~
Cuvant: ~shoot~; Parti-Intrari: ~verb-21#substantiv-1~
Cuvant: ~contretemps~; Parti-Intrari: ~substantiv-1~
Cuvant: ~mixers~; Parti-Intrari: ~substantiv-1~
Cuvant: ~overheard~; Parti-Intrari: ~verb-2~
Cuvant: ~showman~; Parti-Intrari: ~substantiv-1~
Cuvant: ~chore~; Parti-Intrari: ~substantiv-4~
Cuvant: ~rescuing~; Parti-Intrari: ~verb-1~
Cuvant: ~wind-blown~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~sheets~; Parti-Intrari: ~substantiv-14~
Cuvant: ~trundling~; Parti-Intrari: ~verb-1~
Cuvant: ~microphones~; Parti-Intrari: ~substantiv-4~
Cuvant: ~horribly~; Parti-Intrari: ~adjectiv-1#adjectiv-1~
Cuvant: ~over-arranged~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Rain~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Shine~; Parti-Intrari: ~substantiv-1~
Cuvant: ~shatteringly~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Beautiful~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~Weather~; Parti-Intrari: ~substantiv-3~
Cuvant: ~picayune~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~striving~; Parti-Intrari: ~verb-3#substantiv-1~
Cuvant: ~haunches~; Parti-Intrari: ~substantiv-5~
Cuvant: ~cried~; Parti-Intrari: ~verb-17~
Cuvant: ~rewarded~; Parti-Intrari: ~verb-3~
Cuvant: ~Rockabye~; Parti-Intrari: ~interjectie/prepozitie/conjunctie-1~
Cuvant: ~Baby~; Parti-Intrari: ~substantiv-3~
Cuvant: ~crying~; Parti-Intrari: ~verb-10~
Cuvant: ~encores~; Parti-Intrari: ~substantiv-1~
Cuvant: ~throng~; Parti-Intrari: ~substantiv-2#verb-1~
Cuvant: ~6:35~; Parti-Intrari: ~substantiv-1~
Cuvant: ~nigh~; Parti-Intrari: ~adverb-1~
Cuvant: ~symbolic~; Parti-Intrari: ~adjectiv-27~
Cuvant: ~peals~; Parti-Intrari: ~substantiv-1~
Cuvant: ~thunder~; Parti-Intrari: ~substantiv-6#verb-1~
Cuvant: ~Mulligan's~; Parti-Intrari: ~substantiv-4~
Cuvant: ~aggregation~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Count~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Basie~; Parti-Intrari: ~substantiv-1~
Cuvant: ~infected~; Parti-Intrari: ~verb-2~
Cuvant: ~generated~; Parti-Intrari: ~verb-2~
Cuvant: ~aggregations~; Parti-Intrari: ~substantiv-1~
Cuvant: ~delicacy~; Parti-Intrari: ~substantiv-4~
Cuvant: ~lyric~; Parti-Intrari: ~adjectiv-4#substantiv-1~
Cuvant: ~baritone~; Parti-Intrari: ~substantiv-5~
Cuvant: ~sax~; Parti-Intrari: ~substantiv-6~
Cuvant: ~fragile~; Parti-Intrari: ~adjectiv-8~
Cuvant: ~ballad~; Parti-Intrari: ~substantiv-6~
Cuvant: ~Brookmeyer's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Django's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Castle~; Parti-Intrari: ~substantiv-1~
Cuvant: ~swinging~; Parti-Intrari: ~verb-12~
Cuvant: ~rhythms~; Parti-Intrari: ~substantiv-3~
Cuvant: ~admire~; Parti-Intrari: ~verb-3~
Cuvant: ~intensely~; Parti-Intrari: ~adjectiv-3#adverb-2~
Cuvant: ~Weep~; Parti-Intrari: ~verb-1~
Cuvant: ~Carrots~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Mulligan~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Blakey~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Messengers~; Parti-Intrari: ~substantiv-1~
Cuvant: ~generate~; Parti-Intrari: ~verb-5~
Cuvant: ~prefers~; Parti-Intrari: ~verb-2~
Cuvant: ~performing~; Parti-Intrari: ~verb-9~
Cuvant: ~glimpses~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Sarah~; Parti-Intrari: ~substantiv-24~
Cuvant: ~Vaughan~; Parti-Intrari: ~substantiv-2~
Cuvant: ~timid~; Parti-Intrari: ~adjectiv-4~
Cuvant: ~wet~; Parti-Intrari: ~adjectiv-29#verb-1~
Cuvant: ~mellowed~; Parti-Intrari: ~verb-2~
Cuvant: ~wine~; Parti-Intrari: ~substantiv-13#adjectiv-1~
Cuvant: ~vocalists~; Parti-Intrari: ~substantiv-2~
Cuvant: ~consisting~; Parti-Intrari: ~verb-9#interjectie/prepozitie/conjunctie-1~
Cuvant: ~Steve~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Budieshein~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Warner~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Stack~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Putting~; Parti-Intrari: ~verb-3~
Cuvant: ~unenviable~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~late-comers~; Parti-Intrari: ~substantiv-1~
Cuvant: ~accompanists~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Minns~; Parti-Intrari: ~substantiv-1~
Cuvant: ~evolution~; Parti-Intrari: ~substantiv-5~
Cuvant: ~vocalist~; Parti-Intrari: ~substantiv-1~
Cuvant: ~oldies~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Hard-Hearted~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Hannah~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Vamp~; Parti-Intrari: ~substantiv-1~
Cuvant: ~frosted~; Parti-Intrari: ~verb-1~
Cuvant: ~Getz's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Baubles~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Bangles~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Beads~; Parti-Intrari: ~substantiv-1~
Cuvant: ~ballards~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Getz~; Parti-Intrari: ~substantiv-1~
Cuvant: ~categorize~; Parti-Intrari: ~verb-1~
Cuvant: ~scintillating~; Parti-Intrari: ~verb-1~
Cuvant: ~restating~; Parti-Intrari: ~verb-1~
Cuvant: ~improvising~; Parti-Intrari: ~substantiv-1~
Cuvant: ~sticking~; Parti-Intrari: ~verb-5~
Cuvant: ~Shearing~; Parti-Intrari: ~substantiv-1~
Cuvant: ~vibes~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Shearing's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~bongo~; Parti-Intrari: ~substantiv-1~
Cuvant: ~drummer~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Mambo~; Parti-Intrari: ~substantiv-1~
Cuvant: ~easy-going~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Newport's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~relaxing~; Parti-Intrari: ~verb-4~
Cuvant: ~beach~; Parti-Intrari: ~substantiv-18~
Cuvant: ~Divided~; Parti-Intrari: ~verb-1~
Cuvant: ~Evolution~; Parti-Intrari: ~substantiv-1~
Cuvant: ~narrated~; Parti-Intrari: ~verb-1~
Cuvant: ~Hendricks~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Monterey~; Parti-Intrari: ~substantiv-1~
Cuvant: ~hour-long~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~Ferguson~; Parti-Intrari: ~substantiv-6~
Cuvant: ~Hendricks'~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Tracing~; Parti-Intrari: ~verb-1~
Cuvant: ~roots~; Parti-Intrari: ~substantiv-14~
Cuvant: ~slaves~; Parti-Intrari: ~substantiv-41~
Cuvant: ~Indies~; Parti-Intrari: ~substantiv-4~
Cuvant: ~Surprise~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~primitive~; Parti-Intrari: ~adjectiv-16#substantiv-1~
Cuvant: ~preacher-singer~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Gospel-singer~; Parti-Intrari: ~substantiv-1~
Cuvant: ~auctioneer's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~field-hands'~; Parti-Intrari: ~substantiv-1~
Cuvant: ~lullaby~; Parti-Intrari: ~substantiv-2~
Cuvant: ~additions~; Parti-Intrari: ~substantiv-5~
Cuvant: ~stint~; Parti-Intrari: ~substantiv-5~
Cuvant: ~drumming~; Parti-Intrari: ~verb-3~
Cuvant: ~batterie~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Demonstrating~; Parti-Intrari: ~verb-1~
Cuvant: ~rhythmic~; Parti-Intrari: ~adjectiv-4~
Cuvant: ~Babatunde~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Olatunji~; Parti-Intrari: ~substantiv-1~
Cuvant: ~konga~; Parti-Intrari: ~substantiv-1~
Cuvant: ~resounding~; Parti-Intrari: ~verb-1#verb-1~
Cuvant: ~slapping~; Parti-Intrari: ~verb-4~
Cuvant: ~sensations~; Parti-Intrari: ~substantiv-5~
Cuvant: ~Pony~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Poindexter~; Parti-Intrari: ~substantiv-1~
Cuvant: ~alto~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Witherspoon~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Isaacs~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Trio~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Pianists~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Schubert's~; Parti-Intrari: ~substantiv-4~
Cuvant: ~Emil~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Gilels~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Rhythmic~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~melodic~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~expansiveness~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Chorale~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Shanties~; Parti-Intrari: ~substantiv-1~
Cuvant: ~ensue~; Parti-Intrari: ~verb-2~
Cuvant: ~chantey~; Parti-Intrari: ~substantiv-2~
Cuvant: ~chanter~; Parti-Intrari: ~substantiv-1~
Cuvant: ~shanty~; Parti-Intrari: ~substantiv-3~
Cuvant: ~cabin~; Parti-Intrari: ~substantiv-13~
Cuvant: ~chantier~; Parti-Intrari: ~substantiv-1~
Cuvant: ~meanings~; Parti-Intrari: ~substantiv-12~
Cuvant: ~boat-yard~; Parti-Intrari: ~substantiv-1~
Cuvant: ~agreeable~; Parti-Intrari: ~adjectiv-3~
Cuvant: ~unfamiliar~; Parti-Intrari: ~adjectiv-8~
Cuvant: ~Ettore~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Bastianini~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Philharmonic~; Parti-Intrari: ~substantiv-6~
Cuvant: ~suburbs~; Parti-Intrari: ~substantiv-10~
Cuvant: ~digging~; Parti-Intrari: ~verb-5~
Cuvant: ~afternoon's~; Parti-Intrari: ~substantiv-3~
Cuvant: ~forego~; Parti-Intrari: ~verb-2~
Cuvant: ~pleasures~; Parti-Intrari: ~substantiv-4~
Cuvant: ~Paray~; Parti-Intrari: ~substantiv-2~
Cuvant: ~collaboration~; Parti-Intrari: ~substantiv-6~
Cuvant: ~lucid~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~sounding~; Parti-Intrari: ~adjectiv-1#adjectiv-1~
Cuvant: ~ponderous~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~nicely~; Parti-Intrari: ~adverb-8~
Cuvant: ~sprinted~; Parti-Intrari: ~verb-1~
Cuvant: ~accented~; Parti-Intrari: ~verb-2~
Cuvant: ~Franck~; Parti-Intrari: ~substantiv-1~
Cuvant: ~symphonic~; Parti-Intrari: ~adjectiv-7~
Cuvant: ~poem~; Parti-Intrari: ~substantiv-14~
Cuvant: ~Psyche~; Parti-Intrari: ~substantiv-1~
Cuvant: ~lush~; Parti-Intrari: ~adjectiv-3~
Cuvant: ~sweet-sounding~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~encounter~; Parti-Intrari: ~verb-7#substantiv-4~
Cuvant: ~Fortunate~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~chromatic~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~harmonies~; Parti-Intrari: ~substantiv-3~
Cuvant: ~cloying~; Parti-Intrari: ~verb-2~
Cuvant: ~resisted~; Parti-Intrari: ~verb-3~
Cuvant: ~over-emphasize~; Parti-Intrari: ~verb-1~
Cuvant: ~weep~; Parti-Intrari: ~verb-11~
Cuvant: ~whine~; Parti-Intrari: ~verb-2#substantiv-1~
Cuvant: ~refinement~; Parti-Intrari: ~substantiv-4~
Cuvant: ~accuracy~; Parti-Intrari: ~substantiv-18~
Cuvant: ~Prokofieff~; Parti-Intrari: ~substantiv-4~
Cuvant: ~Zadel~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Skolovsky~; Parti-Intrari: ~substantiv-4~
Cuvant: ~Skolovsky's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~concerto~; Parti-Intrari: ~substantiv-4~
Cuvant: ~tonally~; Parti-Intrari: ~adverb-1~
Cuvant: ~non-sentimental~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~ultra-efficient~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~technician~; Parti-Intrari: ~substantiv-4~
Cuvant: ~boot~; Parti-Intrari: ~substantiv-5#verb-2~
Cuvant: ~colorless~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~attributes~; Parti-Intrari: ~substantiv-3~
Cuvant: ~non-romantic~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~juicy~; Parti-Intrari: ~adjectiv-4~
Cuvant: ~tonal~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~nuance~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Nikolai~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Lopatnikoff's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~salute~; Parti-Intrari: ~substantiv-2#verb-1~
Cuvant: ~workmanlike~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~methodical~; Parti-Intrari: ~adjectiv-4~
Cuvant: ~featureless~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Gioconda~; Parti-Intrari: ~substantiv-1~
Cuvant: ~singer's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~fan's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Ponchielli~; Parti-Intrari: ~substantiv-1~
Cuvant: ~creaks~; Parti-Intrari: ~verb-1~
Cuvant: ~decaying~; Parti-Intrari: ~verb-3~
Cuvant: ~pre-historic~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~sloppy~; Parti-Intrari: ~adjectiv-3~
Cuvant: ~goodies~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Barnaba~; Parti-Intrari: ~substantiv-1~
Cuvant: ~wicked~; Parti-Intrari: ~adjectiv-7~
Cuvant: ~deeds~; Parti-Intrari: ~substantiv-4~
Cuvant: ~Anselmo~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Colzani~; Parti-Intrari: ~substantiv-1~
Cuvant: ~temperament~; Parti-Intrari: ~substantiv-5~
Cuvant: ~villain~; Parti-Intrari: ~substantiv-2~
Cuvant: ~legato~; Parti-Intrari: ~substantiv-1~
Cuvant: ~smoothness~; Parti-Intrari: ~substantiv-3~
Cuvant: ~oily~; Parti-Intrari: ~adjectiv-4~
Cuvant: ~Regina~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Resnik~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Laura~; Parti-Intrari: ~substantiv-11~
Cuvant: ~Cesare~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Siepi~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Alvise~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Part~; Parti-Intrari: ~substantiv-9~
Cuvant: ~chords~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Eileen~; Parti-Intrari: ~substantiv-25~
Cuvant: ~Mignon~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Dunn~; Parti-Intrari: ~substantiv-4~
Cuvant: ~Cieca~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Enzo~; Parti-Intrari: ~substantiv-1~
Cuvant: ~holdovers~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Fausto~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Cleva~; Parti-Intrari: ~substantiv-1~
Cuvant: ~pit~; Parti-Intrari: ~substantiv-11~
Cuvant: ~Melodious~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~madrigals~; Parti-Intrari: ~substantiv-3~
Cuvant: ~madrigaling~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Deller~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Consort~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Vanguard~; Parti-Intrari: ~substantiv-2~
Cuvant: ~album~; Parti-Intrari: ~substantiv-6~
Cuvant: ~Madrigal~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Masterpieces~; Parti-Intrari: ~substantiv-1~
Cuvant: ~BG~; Parti-Intrari: ~substantiv-1~
Cuvant: ~BGS~; Parti-Intrari: ~substantiv-1~
Cuvant: ~elegant~; Parti-Intrari: ~adjectiv-5~
Cuvant: ~madrigal~; Parti-Intrari: ~substantiv-4~
Cuvant: ~chansons~; Parti-Intrari: ~substantiv-2~
Cuvant: ~sixteenth~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~basso~; Parti-Intrari: ~substantiv-1~
Cuvant: ~continuo~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~sonatas~; Parti-Intrari: ~substantiv-2~
Cuvant: ~operas~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Elizabethan~; Parti-Intrari: ~adjectiv-3~
Cuvant: ~traditions~; Parti-Intrari: ~substantiv-6~
Cuvant: ~Cromwellian~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~interregnum~; Parti-Intrari: ~substantiv-1~
Cuvant: ~choruses~; Parti-Intrari: ~substantiv-1~
Cuvant: ~catches~; Parti-Intrari: ~substantiv-1#substantiv-1~
Cuvant: ~glees~; Parti-Intrari: ~substantiv-1~
Cuvant: ~obliterate~; Parti-Intrari: ~verb-2~
Cuvant: ~traces~; Parti-Intrari: ~substantiv-5~
Cuvant: ~Early~; Parti-Intrari: ~adverb-6#substantiv-5#adjectiv-1~
Cuvant: ~Latter-day~; Parti-Intrari: ~substantiv-1~
Cuvant: ~nineteenth~; Parti-Intrari: ~adjectiv-18~
Cuvant: ~revivals~; Parti-Intrari: ~substantiv-5~
Cuvant: ~troupe~; Parti-Intrari: ~substantiv-2~
Cuvant: ~countrymen~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Tomkins~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Jannequin's~; Parti-Intrari: ~substantiv-1~
Cuvant: ~equivalents~; Parti-Intrari: ~substantiv-6~
Cuvant: ~tarantara~; Parti-Intrari: ~interjectie/prepozitie/conjunctie-1~
Cuvant: ~rum-tum-tum~; Parti-Intrari: ~interjectie/prepozitie/conjunctie-1~
Cuvant: ~boom-boom-boom~; Parti-Intrari: ~interjectie/prepozitie/conjunctie-1~
Cuvant: ~picturesque~; Parti-Intrari: ~adjectiv-5~
Cuvant: ~Jannequin~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Lassus~; Parti-Intrari: ~substantiv-1~
Cuvant: ~sensual~; Parti-Intrari: ~adjectiv-4~
Cuvant: ~expressions~; Parti-Intrari: ~substantiv-5~
Cuvant: ~Marenzio~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Monteverdi~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Gesualdo~; Parti-Intrari: ~substantiv-1~
Cuvant: ~superficial~; Parti-Intrari: ~adjectiv-3~
Cuvant: ~musicality~; Parti-Intrari: ~substantiv-1~
Cuvant: ~infectious~; Parti-Intrari: ~adjectiv-3~
Cuvant: ~excellently~; Parti-Intrari: ~adverb-3#adjectiv-1~
Cuvant: ~look-see~; Parti-Intrari: ~substantiv-1~
Cuvant: ~chronologically~; Parti-Intrari: ~adverb-1~
Cuvant: ~Texts~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Elegance~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Baroque~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~abstract~; Parti-Intrari: ~adjectiv-6#substantiv-1~
Cuvant: ~dancelike~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Couperin~; Parti-Intrari: ~substantiv-5~
Cuvant: ~Rameau~; Parti-Intrari: ~substantiv-2~
Cuvant: ~nonmusical~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~keen~; Parti-Intrari: ~adjectiv-7~
Cuvant: ~BAM~; Parti-Intrari: ~substantiv-4~
Cuvant: ~Editions~; Parti-Intrari: ~substantiv-1~
Cuvant: ~boite~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Musique~; Parti-Intrari: ~substantiv-2~
Cuvant: ~out-of-the-way~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~occupies~; Parti-Intrari: ~verb-4~
Cuvant: ~Sonates~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Royaux~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~occupy~; Parti-Intrari: ~verb-8~
Cuvant: ~disks~; Parti-Intrari: ~substantiv-2~
Cuvant: ~LD056~; Parti-Intrari: ~substantiv-1~
Cuvant: ~LD060~; Parti-Intrari: ~substantiv-1~
Cuvant: ~workmanship~; Parti-Intrari: ~substantiv-4~
Cuvant: ~gemlike~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~nos.~; Parti-Intrari: ~substantiv-1~
Cuvant: ~chamber~; Parti-Intrari: ~substantiv-24~
Cuvant: ~suites~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Francaise~; Parti-Intrari: ~adjectiv-3~
Cuvant: ~Sultane~; Parti-Intrari: ~substantiv-1~
Cuvant: ~L'Astree~; Parti-Intrari: ~articol-1~
Cuvant: ~L'Imperiale~; Parti-Intrari: ~articol-1~
Cuvant: ~elaborately~; Parti-Intrari: ~adverb-2#adjectiv-1~
Cuvant: ~lesser-known~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~contemporaries~; Parti-Intrari: ~substantiv-3~
Cuvant: ~disk~; Parti-Intrari: ~substantiv-5~
Cuvant: ~18e~; Parti-Intrari: ~adjectiv-2~
Cuvant: ~Siecle~; Parti-Intrari: ~substantiv-1~
Cuvant: ~LD~; Parti-Intrari: ~substantiv-2#nespecificat-1~
Cuvant: ~Jean-Marie~; Parti-Intrari: ~substantiv-1~
Cuvant: ~LeClair~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Bodin~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Beismortier~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Corrette~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Mondonville~; Parti-Intrari: ~substantiv-1~
Cuvant: ~rococo~; Parti-Intrari: ~substantiv-1#substantiv-1~
Cuvant: ~Steinkerque~; Parti-Intrari: ~substantiv-1~
Cuvant: ~brevity~; Parti-Intrari: ~substantiv-3~
Cuvant: ~refined~; Parti-Intrari: ~verb-3~
Cuvant: ~simplicity~; Parti-Intrari: ~substantiv-9~
Cuvant: ~shakes~; Parti-Intrari: ~verb-2~
Cuvant: ~mid-century~; Parti-Intrari: ~substantiv-1~
Cuvant: ~elegances~; Parti-Intrari: ~substantiv-1~
Cuvant: ~fashionable~; Parti-Intrari: ~adjectiv-8~
Cuvant: ~instrumentalists~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Rameau's~; Parti-Intrari: ~substantiv-4~
Cuvant: ~En~; Parti-Intrari: ~interjectie/prepozitie/conjunctie-1~
Cuvant: ~Sextuor~; Parti-Intrari: ~substantiv-1~
Cuvant: ~L'orchestre~; Parti-Intrari: ~articol-1~
Cuvant: ~Chambre~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Menet~; Parti-Intrari: ~substantiv-1~
Cuvant: ~harpsichord~; Parti-Intrari: ~substantiv-1~
Cuvant: ~strange~; Parti-Intrari: ~adjectiv-54~
Cuvant: ~inexplicable~; Parti-Intrari: ~adjectiv-3~
Cuvant: ~evocative~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~gracious~; Parti-Intrari: ~adjectiv-7~
Cuvant: ~Maitres~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Allemands~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Des~; Parti-Intrari: ~interjectie/prepozitie/conjunctie-2~
Cuvant: ~17e~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Siecles~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Pachelbel~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Buxtehude~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Rosenmueller~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Telemann~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Ensemble~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Instrumental~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Sylvie~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Spycket~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Rococo~; Parti-Intrari: ~adjectiv-1~
Cuvant: ~Carnegie~; Parti-Intrari: ~substantiv-4~
Cuvant: ~Recital~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Globe~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Concert~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Bach~; Parti-Intrari: ~substantiv-3~
Cuvant: ~Haydn~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Giuseppe~; Parti-Intrari: ~substantiv-2~
Cuvant: ~Sammartini~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Comenico~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Dragonetti~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Janitsch~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Anabel~; Parti-Intrari: ~substantiv-1~
Cuvant: ~Brieff~; Parti-Intrari: ~substantiv-1~
Cuvant: ~flutist~; Parti-Intrari: ~substantiv-1~
