Cuvant: ~If~; Parte:  ~cs~; Parte expl.: ~subordinating conjunction if, although~; Nr. intrari: ~469~
Cuvant: ~indulgences~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~indulgence~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Faithful~; Parte:  ~nns-tl~; Parte expl.: ~tag exception: nns-tl~; Nr. intrari: ~1~
Cuvant: ~Plenary~; Parte:  ~jj-tl~; Parte expl.: ~tag exception: jj-tl~; Nr. intrari: ~2~
Cuvant: ~Indulgence~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~1~
Cuvant: ~Pius~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~2~
Cuvant: ~excited~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~13~
Cuvant: ~disseminated~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~corrupt~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~5~
Cuvant: ~Bishops~; Parte:  ~nns-tl~; Parte expl.: ~tag exception: nns-tl~; Nr. intrari: ~1~
Cuvant: ~Sacred~; Parte:  ~jj-tl~; Parte expl.: ~tag exception: jj-tl~; Nr. intrari: ~4~
Cuvant: ~Edition~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~1~
Cuvant: ~birth~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~16~
Cuvant: ~god~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~4~
Cuvant: ~holy~; Parte:  ~jj-hl~; Parte expl.: ~tag exception: jj-hl~; Nr. intrari: ~1~
Cuvant: ~Peter~; Parte:  ~np-tl~; Parte expl.: ~tag exception: np-tl~; Nr. intrari: ~6~
Cuvant: ~,~; Parte:  ~,-tl~; Parte expl.: ~tag exception: ,-tl~; Nr. intrari: ~4~
Cuvant: ~Holiness~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Hebrews~; Parte:  ~nps-tl~; Parte expl.: ~tag exception: nps-tl~; Nr. intrari: ~1~
Cuvant: ~sinned~; Parte:  ~vbn-hl~; Parte expl.: ~tag exception: vbn-hl~; Nr. intrari: ~1~
Cuvant: ~sinned~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~4~
Cuvant: ~glory~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~12~
Cuvant: ~10-12~; Parte:  ~cd-tl~; Parte expl.: ~tag exception: cd-tl~; Nr. intrari: ~1~
Cuvant: ~natural~; Parte:  ~jj-hl~; Parte expl.: ~tag exception: jj-hl~; Nr. intrari: ~1~
Cuvant: ~spiritually~; Parte:  ~rb-hl~; Parte expl.: ~tag exception: rb-hl~; Nr. intrari: ~1~
Cuvant: ~dead~; Parte:  ~jj-hl~; Parte expl.: ~tag exception: jj-hl~; Nr. intrari: ~1~
Cuvant: ~blind~; Parte:  ~jj-hl~; Parte expl.: ~tag exception: jj-hl~; Nr. intrari: ~1~
Cuvant: ~Therefore~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~22~
Cuvant: ~Ephesians~; Parte:  ~nps-tl~; Parte expl.: ~tag exception: nps-tl~; Nr. intrari: ~5~
Cuvant: ~perishing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~god~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~4~
Cuvant: ~Satan~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~1~
Cuvant: ~blinded~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~3~
Cuvant: ~unbelieving~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~Corinthians~; Parte:  ~nps~; Parte expl.: ~plural proper noun~; Nr. intrari: ~2~
Cuvant: ~effected~; Parte:  ~vbn-hl~; Parte expl.: ~tag exception: vbn-hl~; Nr. intrari: ~1~
Cuvant: ~word~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~2~
Cuvant: ~God~; Parte:  ~np-hl~; Parte expl.: ~tag exception: np-hl~; Nr. intrari: ~8~
Cuvant: ~reborn~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~incorruptible~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~begotten~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~5~
Cuvant: ~Amen~; Parte:  ~uh~; Parte expl.: ~interjection, exclamation~; Nr. intrari: ~7~
Cuvant: ~amen~; Parte:  ~uh~; Parte expl.: ~interjection, exclamation~; Nr. intrari: ~5~
Cuvant: ~Word~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~7~
Cuvant: ~flesh~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~37~
Cuvant: ~Evidences~; Parte:  ~nns-hl~; Parte expl.: ~tag exception: nns-hl~; Nr. intrari: ~1~
Cuvant: ~born~; Parte:  ~vbn-hl~; Parte expl.: ~tag exception: vbn-hl~; Nr. intrari: ~8~
Cuvant: ~faith~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~2~
Cuvant: ~Christ~; Parte:  ~np-hl~; Parte expl.: ~tag exception: np-hl~; Nr. intrari: ~2~
Cuvant: ~saviour~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~1~
Cuvant: ~If~; Parte:  ~cs-hl~; Parte expl.: ~tag exception: cs-hl~; Nr. intrari: ~6~
Cuvant: ~practice~; Parte:  ~vb-hl~; Parte expl.: ~tag exception: vb-hl~; Nr. intrari: ~2~
Cuvant: ~sin~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~1~
Cuvant: ~habit~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~1~
Cuvant: ~practice~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~6~
Cuvant: ~Cf.~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~regeneration~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~believer~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~righteousness~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~1~
Cuvant: ~righteous~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~4~
Cuvant: ~brethren~; Parte:  ~nns-hl~; Parte expl.: ~tag exception: nns-hl~; Nr. intrari: ~1~
Cuvant: ~brethren~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~6~
Cuvant: ~abides~; Parte:  ~vbz~; Parte expl.: ~verb, 3rd. singular present~; Nr. intrari: ~1~
Cuvant: ~overcome~; Parte:  ~vb-hl~; Parte expl.: ~tag exception: vb-hl~; Nr. intrari: ~1~
Cuvant: ~grow~; Parte:  ~vb-hl~; Parte expl.: ~tag exception: vb-hl~; Nr. intrari: ~2~
Cuvant: ~grace~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~1~
Cuvant: ~Lord~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~49~
Cuvant: ~Savior~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~4~
Cuvant: ~persevere~; Parte:  ~vb-hl~; Parte expl.: ~tag exception: vb-hl~; Nr. intrari: ~1~
Cuvant: ~Philippians~; Parte:  ~nps-tl~; Parte expl.: ~tag exception: nps-tl~; Nr. intrari: ~1~
Cuvant: ~blemish~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~gladness~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~majesty~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~dominion~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~4~
Cuvant: ~Jude~; Parte:  ~np-tl~; Parte expl.: ~tag exception: np-tl~; Nr. intrari: ~1~
Cuvant: ~spiritual~; Parte:  ~jj-hl~; Parte expl.: ~tag exception: jj-hl~; Nr. intrari: ~2~
Cuvant: ~kingdom~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~1~
Cuvant: ~requires~; Parte:  ~vbz-hl~; Parte expl.: ~tag exception: vbz-hl~; Nr. intrari: ~2~
Cuvant: ~nature~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~3~
Cuvant: ~Nicodemus~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~3~
Cuvant: ~5-7~; Parte:  ~cd-tl~; Parte expl.: ~tag exception: cd-tl~; Nr. intrari: ~1~
Cuvant: ~creation~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~2~
Cuvant: ~circumcision~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~uncircumcision~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~Galatians~; Parte:  ~nps-tl~; Parte expl.: ~tag exception: nps-tl~; Nr. intrari: ~2~
Cuvant: ~behold~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~3~
Cuvant: ~8-10~; Parte:  ~cd-tl~; Parte expl.: ~tag exception: cd-tl~; Nr. intrari: ~1~
Cuvant: ~implantation~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~1~
Cuvant: ~Son~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~17~
Cuvant: ~impartation~; Parte:  ~nn-hl~; Parte expl.: ~tag exception: nn-hl~; Nr. intrari: ~1~
Cuvant: ~divine~; Parte:  ~jj-hl~; Parte expl.: ~tag exception: jj-hl~; Nr. intrari: ~1~
Cuvant: ~partaker~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~living~; Parte:  ~vbg-hl~; Parte expl.: ~tag exception: vbg-hl~; Nr. intrari: ~1~
Cuvant: ~Colossians~; Parte:  ~nps-tl~; Parte expl.: ~tag exception: nps-tl~; Nr. intrari: ~1~
Cuvant: ~dwelling~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~1~
Cuvant: ~miraculous~; Parte:  ~jj-hl~; Parte expl.: ~tag exception: jj-hl~; Nr. intrari: ~1~
Cuvant: ~mysterious~; Parte:  ~jj-hl~; Parte expl.: ~tag exception: jj-hl~; Nr. intrari: ~1~
Cuvant: ~blows~; Parte:  ~vbz~; Parte expl.: ~verb, 3rd. singular present~; Nr. intrari: ~2~
Cuvant: ~hearest~; Parte:  ~vbz~; Parte expl.: ~verb, 3rd. singular present~; Nr. intrari: ~1~
Cuvant: ~dost~; Parte:  ~do~; Parte expl.: ~do~; Nr. intrari: ~1~
Cuvant: ~instantaneous~; Parte:  ~jj-hl~; Parte expl.: ~tag exception: jj-hl~; Nr. intrari: ~1~
Cuvant: ~hears~; Parte:  ~vbz~; Parte expl.: ~verb, 3rd. singular present~; Nr. intrari: ~5~
Cuvant: ~final~; Parte:  ~jj-hl~; Parte expl.: ~tag exception: jj-hl~; Nr. intrari: ~1~
Cuvant: ~upright~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~5~
Cuvant: ~reverent~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~2~
Cuvant: ~worshipful~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~zealously~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~2~
Cuvant: ~sacraments~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~unction~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~eternal~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~18~
Cuvant: ~sinless~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~2~
Cuvant: ~salvation~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~21~
Cuvant: ~Saviour~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~8~
Cuvant: ~repent~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~3~
Cuvant: ~Him~; Parte:  ~ppo~; Parte expl.: ~objective personal pronoun me, him, it, them~; Nr. intrari: ~41~
Cuvant: ~Himself~; Parte:  ~ppl~; Parte expl.: ~singular reflexive/intensive personal pronoun myself~; Nr. intrari: ~4~
Cuvant: ~cursed~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~5~
Cuvant: ~Men~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~12~
Cuvant: ~spit~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~3~
Cuvant: ~withheld~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~1~
Cuvant: ~mock~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~4~
Cuvant: ~flogged~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~2~
Cuvant: ~bodily~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~3~
Cuvant: ~Book~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~4~
Cuvant: ~laugh~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~6~
Cuvant: ~blood-bought~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~curse~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~4~
Cuvant: ~soul's~; Parte:  ~nn$~; Parte expl.: ~possessive singular noun~; Nr. intrari: ~3~
Cuvant: ~spit~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~5~
Cuvant: ~oaths~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~curses~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~3~
Cuvant: ~humble~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~implore~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~forsake~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~Behold~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~3:20~; Parte:  ~cd-tl~; Parte expl.: ~tag exception: cd-tl~; Nr. intrari: ~1~
Cuvant: ~revellings~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~banquetings~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~lusts~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~Psalm~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~3~
Cuvant: ~Fear~; Parte:  ~nn-tl~; Parte expl.: ~tag exception: nn-tl~; Nr. intrari: ~1~
Cuvant: ~fears~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~26~
Cuvant: ~Wouldn't~; Parte:  ~md*~; Parte expl.: ~tag exception: md*~; Nr. intrari: ~2~
Cuvant: ~confessional~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~worries~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~11~
Cuvant: ~ailments~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~5~
Cuvant: ~tremendously~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~4~
Cuvant: ~50%~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~12~
Cuvant: ~diagnosable~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~worry~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~9~
Cuvant: ~warts~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~4~
Cuvant: ~schedule~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~worried~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~17~
Cuvant: ~30%~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~4~
Cuvant: ~12%~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~imaginary~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~8~
Cuvant: ~10%~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~worried~; Parte:  ~vbd~; Parte expl.: ~verb, past tense~; Nr. intrari: ~6~
Cuvant: ~unfounded~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~2~
Cuvant: ~escape~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~24~
Cuvant: ~tellers~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~escapist~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~aspirin~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~tranquilizers~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~pills~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~6~
Cuvant: ~moment's~; Parte:  ~nn$~; Parte expl.: ~possessive singular noun~; Nr. intrari: ~2~
Cuvant: ~amusement~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~6~
Cuvant: ~Sad~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~jittery~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~Watch~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~3~
Cuvant: ~flock~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~lounges~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~advertise~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~3~
Cuvant: ~frivolity~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~entertainers~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~dubious~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~4~
Cuvant: ~relaxation~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~Pascal~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~1~
Cuvant: ~mania~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~diversion~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~misery~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~9~
Cuvant: ~opiates~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~mounts~; Parte:  ~vbz~; Parte expl.: ~verb, 3rd. singular present~; Nr. intrari: ~1~
Cuvant: ~dreadful~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~7~
Cuvant: ~contemplate~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~4~
Cuvant: ~doubt~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~12~
Cuvant: ~confessionals~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~Isn't~; Parte:  ~bez*~; Parte expl.: ~tag exception: bez*~; Nr. intrari: ~6~
Cuvant: ~Munich~; Parte:  ~np~; Parte expl.: ~proper noun or part of name phrase~; Nr. intrari: ~2~
Cuvant: ~compromise~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~2~
Cuvant: ~odor~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~12~
Cuvant: ~promotes~; Parte:  ~vbz~; Parte expl.: ~verb, 3rd. singular present~; Nr. intrari: ~2~
Cuvant: ~psalmist~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~5~
Cuvant: ~perpetual~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~5~
Cuvant: ~foes~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~2~
Cuvant: ~encamp~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~1~
Cuvant: ~predicament~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~devour~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~2~
Cuvant: ~devoured~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~curtains~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~6~
Cuvant: ~wire~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~19~
Cuvant: ~systematically~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~4~
Cuvant: ~warlike~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~2~
Cuvant: ~infidels~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~encamped~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~wailing~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~4~
Cuvant: ~pleading~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~8~
Cuvant: ~swim~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~5~
Cuvant: ~aged~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~13~
Cuvant: ~belongings~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~2~
Cuvant: ~walled~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~congregation~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~34~
Cuvant: ~worship~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~3~
Cuvant: ~Practically~; Parte:  ~rb~; Parte expl.: ~adverb~; Nr. intrari: ~4~
Cuvant: ~vent~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~pounding~; Parte:  ~vbg~; Parte expl.: ~verb, present participle/gerund~; Nr. intrari: ~5~
Cuvant: ~loved~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~5~
Cuvant: ~answers~; Parte:  ~vbz~; Parte expl.: ~verb, 3rd. singular present~; Nr. intrari: ~2~
Cuvant: ~loudspeakers~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~2~
Cuvant: ~pour~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~7~
Cuvant: ~profanity~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~4~
Cuvant: ~escape~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~8~
Cuvant: ~suicides~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~2~
Cuvant: ~jumped~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~2~
Cuvant: ~Notice~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~2~
Cuvant: ~threefold~; Parte:  ~jj~; Parte expl.: ~adjective~; Nr. intrari: ~1~
Cuvant: ~secret~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~19~
Cuvant: ~dark~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~11~
Cuvant: ~darkness~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~27~
Cuvant: ~followeth~; Parte:  ~vbz~; Parte expl.: ~verb, 3rd. singular present~; Nr. intrari: ~1~
Cuvant: ~gate~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~19~
Cuvant: ~conquered~; Parte:  ~vbn~; Parte expl.: ~verb, past participle~; Nr. intrari: ~1~
Cuvant: ~apostle~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~separate~; Parte:  ~vb~; Parte expl.: ~verb, base form~; Nr. intrari: ~8~
Cuvant: ~Shall~; Parte:  ~md~; Parte expl.: ~modal auxiliary can, should, will~; Nr. intrari: ~9~
Cuvant: ~tribulation~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~persecution~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~famine~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~nakedness~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~3~
Cuvant: ~sword~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~Salvation~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~2~
Cuvant: ~reconciles~; Parte:  ~vbz~; Parte expl.: ~verb, 3rd. singular present~; Nr. intrari: ~1~
Cuvant: ~debt~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~7~
Cuvant: ~stronghold~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~psalm~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~1~
Cuvant: ~refuge~; Parte:  ~nn~; Parte expl.: ~singular or mass noun~; Nr. intrari: ~4~
Cuvant: ~mountains~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~26~
Cuvant: ~desolations~; Parte:  ~nns~; Parte expl.: ~plural noun~; Nr. intrari: ~1~
Cuvant: ~hath~; Parte:  ~hvz~; Parte expl.: ~has~; Nr. intrari: ~3~
